city,title,rank,point,tag,link,review
Anaheim,Juicyladas Cantina,134,4.5,"['Mexican', 'Bars']",/biz/juicyladas-cantina-fullerton-5,(306 reviews)
Anaheim,KIN Izakaya By Kei Concepts,135,4.4,"['Izakaya', 'Ramen']",/biz/kin-izakaya-by-kei-concepts-fountain-valley-6,(1.1k reviews)
Anaheim,Anthony’s Thai Angel Eatery,136,5.0,['Thai'],/biz/anthony-s-thai-angel-eatery-garden-grove,
Anaheim,Mi Casa Mexicana,137,3.8,['Mexican'],/biz/mi-casa-mexicana-anaheim,(966 reviews)
Anaheim,The Trough Sandwich Kitchen,138,4.1,"['Sandwiches', 'Breakfast & Brunch', 'American (Traditional)']",/biz/the-trough-sandwich-kitchen-anaheim,(105 reviews)
Anaheim,Stick Work,139,4.3,['Japanese'],/biz/stick-work-anaheim,(3 reviews)
Anaheim,Northeast Sisters,140,4.3,"['Chinese', 'Asian Fusion']",/biz/northeast-sisters-anaheim,(72 reviews)
Anaheim,Gabbi’s Mexican Kitchen,141,3.9,['Mexican'],/biz/gabbis-mexican-kitchen-orange,(2.5k reviews)
Anaheim,"Snooze, an A.M. Eatery",142,4.3,"['Breakfast & Brunch', 'American (Traditional)', 'Cocktail Bars']",/biz/snooze-an-a-m-eatery-orange-2,(1.7k reviews)
Anaheim,Mr Waffle,143,4.8,"['Waffles', 'Ice Cream & Frozen Yogurt']",/biz/mr-waffle-santa-ana,(5 reviews)
Anaheim,Market Broiler - Orange,144,4.1,"['American (New)', 'Seafood']",/biz/market-broiler-orange-orange,(2k reviews)
Anaheim,Soup Shop - Euclid St./Ball Rd.,145,4.4,"['Vietnamese', 'Soup', 'Noodles']",/biz/soup-shop-euclid-st-ball-rd-anaheim,(306 reviews)
Anaheim,Francoli Gourmet,146,4.0,['Italian'],/biz/francoli-gourmet-orange,(819 reviews)
Anaheim,Toyo Sushi & Roll,147,4.3,"['Sushi Bars', 'Japanese', 'Noodles']",/biz/toyo-sushi-and-roll-anaheim-2,(625 reviews)
Anaheim,Raising Cane’s Chicken Fingers,148,3.6,"['Fast Food', 'Chicken Shop', 'American (Traditional)']",/biz/raising-canes-chicken-fingers-orange,(1k reviews)
Anaheim,The Offset Barbecue,149,4.6,"['Pop-Up Restaurants', 'Barbeque']",/biz/the-offset-barbecue-anaheim-6,(11 reviews)
Anaheim,LAZEEZ EATS,150,4.5,"['Mediterranean', 'Lebanese']",/biz/lazeez-eats-anaheim,(498 reviews)
Anaheim,The Dinner Detective,151,3.8,['Dinner Theater'],/biz/the-dinner-detective-anaheim-3,(35 reviews)
Anaheim,Terra Wood-Fired Kitchen,152,4.4,"['Pizza', 'American (New)']",/biz/terra-wood-fired-kitchen-yorba-linda,(417 reviews)
Anaheim,Hummus Way,153,4.7,"['Mediterranean', 'Middle Eastern', 'Halal']",/biz/hummus-way-orange-2,(478 reviews)
Anaheim,18 Folds,154,3.7,"['Dim Sum', 'Shanghainese', 'Asian Fusion']",/biz/18-folds-anaheim,(701 reviews)
Anaheim,Goodies In the Pantry,155,4.7,"['Butcher', 'Barbeque', 'Steakhouses']",/biz/goodies-in-the-pantry-orange,(320 reviews)
Anaheim,Mr Katsu,156,4.4,"['Sandwiches', 'Asian Fusion']",/biz/mr-katsu-fullerton-3,(1.4k reviews)
Anaheim,Fraise Cafe,157,4.8,"['Breakfast & Brunch', 'Coffee & Tea', 'American (New)']",/biz/fraise-cafe-fullerton-5,(392 reviews)
Anaheim,House of Blues Restaurant & Bar,158,4.2,"['Southern', 'Bars', 'Music Venues']",/biz/house-of-blues-restaurant-and-bar-anaheim-4,(465 reviews)
Anaheim,Morton’s The Steakhouse,159,3.8,"['Steakhouses', 'Seafood']",/biz/mortons-the-steakhouse-anaheim-2,(1.5k reviews)
Anaheim,Seven Grams,160,4.4,['Chinese'],/biz/seven-grams-tustin,(390 reviews)
Anaheim,Bluestone Lane - Old Towne Orange,161,4.1,"['Coffee & Tea', 'Gluten-Free', 'Breakfast & Brunch']",/biz/bluestone-lane-old-towne-orange-orange,(279 reviews)
Anaheim,Ma’s Dumpling House,162,3.7,['Dim Sum'],/biz/mas-dumpling-house-anaheim,(483 reviews)
Anaheim,Fleming’s Prime Steakhouse & Wine Bar,163,4.3,"['Wine Bars', 'Seafood', 'Steakhouses']",/biz/flemings-prime-steakhouse-and-wine-bar-anaheim,(389 reviews)
Anaheim,The Cauldron,164,4.3,"['French', 'Cocktail Bars', 'American (New)']",/biz/the-cauldron-buena-park-3,(992 reviews)
Anaheim,King’s Fish House - Orange,165,4.1,['Seafood'],/biz/kings-fish-house-orange-orange,(1.7k reviews)
Anaheim,Teddy’s Deli,166,4.4,['Delis'],/biz/teddys-deli-anaheim,(83 reviews)
Anaheim,Mr Pho,167,3.8,"['Vietnamese', 'Bars']",/biz/mr-pho-anaheim-3,(743 reviews)
Anaheim,Ohshima Japanese Cuisine,168,4.3,"['Japanese', 'Sushi Bars', 'Seafood']",/biz/ohshima-japanese-cuisine-orange-5,(2.6k reviews)
Anaheim,All About Pho,169,4.7,"['Vietnamese', 'Noodles', 'Chicken Wings']",/biz/all-about-pho-fullerton,(162 reviews)
Anaheim,HONDA-YA Tustin,170,4.0,"['Sushi Bars', 'Izakaya', 'Noodles']",/biz/honda-ya-tustin-tustin,(3.1k reviews)
Anaheim,High Horse Saloon,171,4.4,"['American (Traditional)', 'Bars']",/biz/high-horse-saloon-fullerton,(259 reviews)
Anaheim,Genki Grill,172,4.6,"['Korean', 'Japanese']",/biz/genki-grill-orange,(124 reviews)
Anaheim,JDK Juicy Dumpling Kitchen,173,4.4,"['Noodles', 'Ramen', 'Bubble Tea']",/biz/jdk-juicy-dumpling-kitchen-anaheim-3,(197 reviews)
Anaheim,P.F. Chang’s,174,3.1,"['Chinese', 'Asian Fusion']",/biz/p-f-changs-anaheim,(1.1k reviews)
Anaheim,Gangnam Station Korean BBQ - Buena Park,175,4.5,"['Barbeque', 'Buffets', 'Korean']",/biz/gangnam-station-korean-bbq-buena-park-buena-park,(1.7k reviews)
Anaheim,Ojai Burger,176,4.4,"['Burgers', 'Chicken Shop', 'Japanese']",/biz/ojai-burger-orange,(288 reviews)
Anaheim,Prime Cut Cafe & Wine Bar,177,4.0,"['Steakhouses', 'Wine Bars', 'Seafood']",/biz/prime-cut-cafe-and-wine-bar-orange-2,(1.2k reviews)
Anaheim,PokiNometry,178,4.1,"['Japanese', 'Poke', 'Wraps']",/biz/pokinometry-anaheim-4,(3.1k reviews)
Anaheim,Bird & Barrel,179,4.6,"['Chicken Wings', 'Asian Fusion', 'Bars']",/biz/bird-and-barrel-santa-ana,(277 reviews)
Anaheim,Taco Stand On Tustin Ranch Road #2,180,4.7,['Food Stands'],/biz/taco-stand-on-tustin-ranch-road-2-tustin,(7 reviews)
Anaheim,Paris Van Java Kitchen,181,5.0,"['Indonesian', 'Noodles', 'Tea Rooms']",/biz/paris-van-java-kitchen-anaheim,(5 reviews)
Anaheim,K & A Cafe,182,4.5,"['Breakfast & Brunch', 'Sandwiches', 'Waffles']",/biz/k-and-a-cafe-anaheim-11,(395 reviews)
Anaheim,Pour Vida Tortillas & Taps - Fullerton - Temp. CLOSED,183,4.1,"['Cocktail Bars', 'Tacos', 'Breakfast & Brunch']",/biz/pour-vida-tortillas-and-taps-fullerton-fullerton,(280 reviews)
Anaheim,Tru Grits,184,4.1,"['American (New)', 'Asian Fusion', 'Seafood']",/biz/tru-grits-anaheim-3,(297 reviews)
Anaheim,Orange Roll & Sushi,185,4.2,"['Sushi Bars', 'Japanese']",/biz/orange-roll-and-sushi-anaheim,(1.2k reviews)
Anaheim,Urban Plates,186,4.4,"['American (New)', 'Salad', 'Sandwiches']",/biz/urban-plates-brea,(1.9k reviews)
Anaheim,Munch Thai Food & Sweet Tea,187,4.1,"['Thai', 'Breakfast & Brunch', 'Noodles']",/biz/munch-thai-food-and-sweet-tea-anaheim,(1.7k reviews)
Anaheim,Green Tomato Grill,188,4.3,"['American (New)', 'Gluten-Free', 'Vegan']",/biz/green-tomato-grill-orange,(1.9k reviews)
Anaheim,Tempo Cantina,189,4.4,"['Tapas/Small Plates', 'American (New)', 'Mexican']",/biz/tempo-cantina-brea-3,(7.2k reviews)
Anaheim,Marri’s Pizza & Italian Restaurants,190,4.0,"['Italian', 'Pizza', 'Seafood']",/biz/marris-pizza-and-italian-restaurants-anaheim,(1.3k reviews)
Anaheim,Fuoco Pizzeria Napoletana,191,4.5,"['Pizza', 'Italian', 'Salad']",/biz/fuoco-pizzeria-napoletana-fullerton,(2k reviews)
Anaheim,Napa Rose,192,4.2,['American (Traditional)'],/biz/napa-rose-anaheim,(1.9k reviews)
Anaheim,Holdaak Fried Chicken,193,4.3,"['Chicken Shop', 'Sandwiches', 'Korean']",/biz/holdaak-fried-chicken-fullerton-3,(1.3k reviews)
Anaheim,Thanh Binh Restaurant,194,4.3,['Vietnamese'],/biz/thanh-binh-restaurant-anaheim-5,(348 reviews)
Anaheim,The Hideout Pizza & Grill,195,3.5,"['Pizza', 'American (Traditional)', 'Halal']",/biz/the-hideout-pizza-and-grill-anaheim,(579 reviews)
Anaheim,Bubba Gump Shrimp,196,3.5,"['Seafood', 'Southern']",/biz/bubba-gump-shrimp-anaheim-5,(1.3k reviews)
Anaheim,The SmoKING Ribs,197,4.3,"['Caterers', 'Barbeque']",/biz/the-smoking-ribs-garden-grove,(2k reviews)
Anaheim,Poke District,198,4.3,"['Seafood', 'Hawaiian', 'Poke']",/biz/poke-district-orange,(905 reviews)
Anaheim,Shin Sen Gumi 2GO- Anaheim,199,3.7,['Ramen'],/biz/shin-sen-gumi-2go-anaheim-anaheim,(103 reviews)
Anaheim,Original Pancake House,200,4.4,['Breakfast & Brunch'],/biz/original-pancake-house-anaheim,(2.8k reviews)
Anaheim,Rollin Sushi Café,201,4.0,"['Sushi Bars', 'Japanese']",/biz/rollin-sushi-caf%C3%A9-anaheim-2,(151 reviews)
Anaheim,Chew Me,202,4.8,['Korean'],/biz/chew-me-garden-grove,(38 reviews)
Anaheim,Portillo’s Buena Park,203,4.0,"['Hot Dogs', 'Salad', 'Burgers']",/biz/portillos-hot-dogs-buena-park,(3.9k reviews)
Anaheim,Brunos Italian Kitchen,204,4.4,"['Italian', 'Seafood', 'Beer, Wine & Spirits']",/biz/brunos-italian-kitchen-brea,(2.4k reviews)
Anaheim,Oggi’s Sports Brewhouse Pizza,205,3.7,"['Breweries', 'Pizza', 'Sports Bars']",/biz/oggis-sports-brewhouse-pizza-garden-grove-2,(1.4k reviews)
Anaheim,Ensenada’s Surf N Turf Grill,206,4.4,"['Tacos', 'Seafood']",/biz/ensenadas-surf-n-turf-grill-fullerton,(1.1k reviews)
Anaheim,Stew Shack,207,4.0,['Pop-Up Restaurants'],/biz/stew-shack-orange,(1 review)
Anaheim,Kahlo Mexican Kitchen,208,5.0,['Mexican'],/biz/kahlo-mexican-kitchen-anaheim,(14 reviews)
Anaheim,Byrd’s Hot Chicken,209,4.4,"['Chicken Shop', 'Halal', 'Sandwiches']",/biz/byrds-hot-chicken-anaheim-2,(619 reviews)
Anaheim,Tikiyaki,210,4.5,"['Fast Food', 'Asian Fusion', 'Hawaiian']",/biz/tikiyaki-orange,(965 reviews)
Anaheim,Ballast Point Anaheim,211,3.3,"['Brewpubs', 'American (New)', 'Venues & Event Spaces']",/biz/ballast-point-anaheim-anaheim-3,(1.1k reviews)
Anaheim,Roscoe’s Famous Deli,212,3.9,['Sandwiches'],/biz/roscoes-famous-deli-fullerton,(787 reviews)
Anaheim,PicoSmashes,213,4.8,['Burgers'],/biz/picosmashes-anaheim,(17 reviews)
Anaheim,Spaghetti Station,214,3.8,['Italian'],/biz/spaghetti-station-anaheim-2,(4 reviews)
Anaheim,Toast Kitchen & Bar,215,4.1,"['Breakfast & Brunch', 'American (New)', 'Mexican']",/biz/toast-kitchen-and-bar-brea,(1.9k reviews)
Anaheim,House Of Birria,216,3.5,['Mexican'],/biz/house-of-birria-anaheim,(21 reviews)
Anaheim,Yoshiharu Ramen,217,4.3,"['Ramen', 'Noodles', 'Sushi Bars']",/biz/yoshiharu-ramen-orange-4,(2.3k reviews)
Anaheim,Nolza,218,4.9,"['Pubs', 'Korean', 'Asian Fusion']",/biz/nolza-buena-park,(174 reviews)
Anaheim,Cafe Patio,219,4.2,"['Chinese', 'Pubs', 'Korean']",/biz/cafe-patio-fullerton,(183 reviews)
Anaheim,Mama Hong’s Vietnamese Kitchen - Orange,220,4.2,['Vietnamese'],/biz/mama-hongs-vietnamese-kitchen-orange-orange-2,(134 reviews)
Anaheim,Nolza,221,4.9,"['Pubs', 'Korean', 'Asian Fusion']",/biz/nolza-buena-park,(174 reviews)
Anaheim,Cafe Patio,222,4.2,"['Chinese', 'Pubs', 'Korean']",/biz/cafe-patio-fullerton,(183 reviews)
Anaheim,Mil Jugos,223,4.2,"['Venezuelan', 'Empanadas']",/biz/mil-jugos-santa-ana,(1.3k reviews)
Anaheim,Mama Hong’s Vietnamese Kitchen - Orange,224,4.2,['Vietnamese'],/biz/mama-hongs-vietnamese-kitchen-orange-orange-2,(134 reviews)
Anaheim,Jinsol Gukbap,225,4.5,['Korean'],/biz/jinsol-gukbap-stanton,(71 reviews)
Anaheim,La Olla Colombiana,226,4.3,['Colombian'],/biz/la-olla-colombiana-brea,(13 reviews)
Anaheim,Crispy Pork Gang & Grill,227,3.9,"['Dim Sum', 'Thai', 'Cajun/Creole']",/biz/crispy-pork-gang-and-grill-anaheim,(75 reviews)
Anaheim,Crawfish Cave,228,3.9,"['Cajun/Creole', 'Seafood']",/biz/crawfish-cave-fullerton,(783 reviews)
Anaheim,KPB Asian Bistro,229,4.8,"['Asian Fusion', 'Chinese']",/biz/kpb-asian-bistro-tustin-3,(27 reviews)
Anaheim,Tacos Los Cholos Fullerton,230,4.5,['Tacos'],/biz/tacos-los-cholos-fullerton-fullerton,(1.2k reviews)
Anaheim,Nick The Greek,231,4.8,"['Mediterranean', 'Greek', 'Kebab']",/biz/nick-the-greek-la-mirada-2,(30 reviews)
Anaheim,Felix Continental Café,232,4.0,"['Spanish', 'Cuban']",/biz/felix-continental-caf%C3%A9-orange-2,(2.1k reviews)
Anaheim,Luigi’s D’ Italia,233,4.4,"['Italian', 'Pizza']",/biz/luigis-d-italia-fullerton,(471 reviews)
Anaheim,Royal Wok,234,4.4,['Chinese'],/biz/royal-wok-orange,(314 reviews)
Anaheim,Jardin Autentica Cocina,235,3.7,"['New Mexican Cuisine', 'Cocktail Bars', 'Juice Bars & Smoothies']",/biz/jardin-autentica-cocina-orange,(320 reviews)
Anaheim,Old Brea Chop House,236,4.3,"['Steakhouses', 'Bars', 'Seafood']",/biz/old-brea-chop-house-brea,(1k reviews)
Anaheim,CHIC KING,237,4.8,"['Korean', 'Chicken Shop', 'Chicken Wings']",/biz/chic-king-anaheim,(130 reviews)
Anaheim,Blaze Pizza,238,3.6,"['Pizza', 'Salad', 'Fast Food']",/biz/blaze-pizza-anaheim,(401 reviews)
Anaheim,Panini Kabob Grill,239,3.9,"['Persian/Iranian', 'Mediterranean', 'Middle Eastern']",/biz/panini-kabob-grill-anaheim-2,(113 reviews)
Anaheim,Rolling Boil,240,4.1,"['Hot Pot', 'Szechuan']",/biz/rolling-boil-anaheim,(491 reviews)
Belmont,Farm House,1,4.0,"['American (New)', 'Breakfast & Brunch', 'Wine Bars']",/biz/farm-house-belmont-5,(513 reviews)
Belmont,Backhouse,2,4.8,"['Japanese', 'Food Court']",/biz/backhouse-san-mateo,(23 reviews)
Belmont,Tokemoana’s,3,4.3,"['Polynesian', 'Breakfast & Brunch', 'Diners']",/biz/tokemoanas-san-mateo-2,(246 reviews)
Belmont,Iberia Restaurant,4,3.9,"['Tapas/Small Plates', 'Iberian', 'Spanish']",/biz/iberia-restaurant-belmont,(338 reviews)
Belmont,Aji Limo Peruvian,5,4.0,['Peruvian'],/biz/aji-limo-peruvian-belmont,(168 reviews)
Belmont,Falafelle,6,4.8,"['Vegan', 'Middle Eastern', 'Falafel']",/biz/falafelle-belmont,(865 reviews)
Belmont,ECR Pub,7,4.5,"['Pubs', 'Barbeque', 'Sandwiches']",/biz/ecr-pub-belmont,(49 reviews)
Belmont,Number5Kitchen,8,4.4,"['American (New)', 'Pizza']",/biz/number5kitchen-san-carlos,(168 reviews)
Belmont,Spoon & Fork,9,4.2,['Thai'],/biz/spoon-and-fork-belmont,(198 reviews)
Belmont,Buri Buri,10,4.5,['Japanese'],/biz/buri-buri-belmont,(4 reviews)
Belmont,Kiroro Sushi,11,4.2,['Japanese'],/biz/kiroro-sushi-belmont,(367 reviews)
Belmont,Doppio Zero San Carlos,12,3.9,"['Pizza', 'Italian', 'Bars']",/biz/doppio-zero-san-carlos-san-carlos-2,(89 reviews)
Belmont,Cuisinett Bistro & Market,13,4.3,"['French', 'Comfort Food']",/biz/cuisinett-bistro-and-market-san-carlos,(930 reviews)
Belmont,Prime BBQ,14,4.2,"['Barbeque', 'Izakaya', 'Chinese']",/biz/prime-bbq-san-mateo,(48 reviews)
Belmont,Jiro Cafe & Bakery,15,4.4,"['Japanese', 'Cafes', 'Bakeries']",/biz/jiro-cafe-and-bakery-belmont,(58 reviews)
Belmont,Sizzling Lunch - Foster City,16,4.2,['Japanese'],/biz/sizzling-lunch-foster-city-foster-city,(82 reviews)
Belmont,Johnston’s Saltbox,17,4.1,['American (New)'],/biz/johnstons-saltbox-san-carlos,(971 reviews)
Belmont,Noelani’s Island Grill,18,4.0,"['Hawaiian', 'Asian Fusion']",/biz/noelanis-island-grill-san-carlos,(1.2k reviews)
Belmont,Sunshine HK Cafe,19,4.7,"['Food Delivery Services', 'Chinese', 'Hong Kong Style Cafe']",/biz/sunshine-hk-cafe-san-mateo,(23 reviews)
Belmont,The Tavern - Belmont,20,2.5,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",/biz/the-tavern-belmont-belmont-2,(131 reviews)
Belmont,All Day Kitchens,21,3.8,"['Food Delivery Services', 'Food Court']",/biz/all-day-kitchens-belmont,(13 reviews)
Belmont,Sumac Mediterranean Grill,22,4.3,"['Mediterranean', 'Greek', 'Vegetarian']",/biz/sumac-mediterranean-grill-belmont-6,(498 reviews)
Belmont,GIM Belly BBQ,23,4.7,"['Food Stands', 'Barbeque']",/biz/gim-belly-bbq-belmont,(7 reviews)
Belmont,Miss Subi,24,4.0,"['Hawaiian', 'Asian Fusion', 'Vietnamese']",/biz/miss-subi-belmont,(54 reviews)
Belmont,Jood,25,4.7,"['Lebanese', 'Salad', 'Comfort Food']",/biz/jood-san-carlos,(155 reviews)
Belmont,Capo Mediterranean Kitchen,26,4.5,"['Mediterranean', 'Greek']",/biz/capo-mediterranean-kitchen-belmont,(154 reviews)
Belmont,Nursel,27,4.5,"['Asian Fusion', 'Uzbek', 'Halal']",/biz/nursel-san-carlos-4,(163 reviews)
Belmont,Waterdog Tavern,28,3.5,"['Comfort Food', 'American (Traditional)', 'Cocktail Bars']",/biz/waterdog-tavern-belmont-4,(540 reviews)
Belmont,Shugetsu,29,3.9,['Ramen'],/biz/shugetsu-san-mateo-2,(222 reviews)
Belmont,Vivace Ristorante,30,3.8,['Italian'],/biz/vivace-ristorante-belmont,(517 reviews)
Belmont,CreoLa,31,4.1,"['Cajun/Creole', 'Diners', 'Cocktail Bars']",/biz/creola-san-carlos,(1.3k reviews)
Belmont,Kabul Afghan Cuisine,32,4.4,['Afghan'],/biz/kabul-afghan-cuisine-san-carlos,(1.7k reviews)
Belmont,Pazzo,33,4.3,"['Pizza', 'Italian']",/biz/pazzo-san-carlos-2,(423 reviews)
Belmont,Stamp Bar & Grill,34,4.4,"['American (New)', 'Bars', 'Desserts']",/biz/stamp-bar-and-grill-san-carlos,(434 reviews)
Belmont,Divino Ristorante,35,4.2,"['Italian', 'Wine Bars']",/biz/divino-ristorante-belmont,(480 reviews)
Belmont,Drakes,36,4.1,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",/biz/drakes-san-carlos,(292 reviews)
Belmont,The Refuge,37,4.1,"['Sandwiches', 'Burgers', 'Venues & Event Spaces']",/biz/the-refuge-san-carlos,(2.3k reviews)
Belmont,Sushi Monster,38,3.9,"['Sushi Bars', 'Japanese']",/biz/sushi-monster-belmont,(549 reviews)
Belmont,Cheung Hing,39,3.1,"['Dim Sum', 'Seafood', 'Noodles']",/biz/cheung-hing-belmont,(101 reviews)
Belmont,Godfather’s Burger Lounge,40,4.2,"['Burgers', 'American (New)']",/biz/godfathers-burger-lounge-belmont,(1.9k reviews)
Belmont,The Iron Gate,41,3.9,"['French', 'American (Traditional)']",/biz/the-iron-gate-belmont,(592 reviews)
Belmont,Delizie Cucina & Vino,42,4.3,['Italian'],/biz/delizie-cucina-and-vino-san-carlos,(578 reviews)
Belmont,TOWN San Carlos,43,4.1,"['Steakhouses', 'American (Traditional)', 'Bars']",/biz/town-san-carlos-san-carlos,(3.1k reviews)
Belmont,Dog Haus,44,4.2,"['Burgers', 'American (New)', 'Cocktail Bars']",/biz/dog-haus-biergarten-belmont-3,(687 reviews)
Belmont,CRAFT/CODE kitchen & cocktails,45,4.2,"['American (New)', 'Cocktail Bars', 'Sports Bars']",/biz/craft-code-kitchen-and-cocktails-san-mateo,(44 reviews)
Belmont,Owada,46,4.3,"['Sushi Bars', 'Japanese']",/biz/owada-san-carlos,(49 reviews)
Belmont,Slice House Belmont by Tony Gemignani,47,4.2,"['Pizza', 'Italian']",/biz/slice-house-belmont-by-tony-gemignani-belmont-3,(205 reviews)
Belmont,Sole Ristorante Italiano,48,4.3,['Italian'],/biz/sole-ristorante-italiano-san-mateo,(642 reviews)
Belmont,Dulzura Café,49,5.0,"['Coffee & Tea', 'Bakeries', 'Themed Cafes']",/biz/dulzura-caf%C3%A9-san-mateo-2,(2 reviews)
Belmont,Taqueria El Metate,50,4.1,['Mexican'],/biz/taqueria-el-metate-belmont,(527 reviews)
Belmont,The Greedy Ant,51,4.6,"['Delis', 'Cheese Shops', 'Sandwiches']",/biz/the-greedy-ant-belmont,(250 reviews)
Belmont,Cuban Kitchen,52,4.4,"['Cuban', 'Sandwiches', 'Mexican']",/biz/cuban-kitchen-san-mateo,(883 reviews)
Belmont,PeteZeria Forno,53,5.0,"['Caterers', 'Pizza']",/biz/petezeria-forno-belmont,(6 reviews)
Belmont,Peking Alley,54,3.9,"['Chinese', 'Noodles', 'Seafood']",/biz/peking-alley-san-mateo-3,(269 reviews)
Belmont,Pranzi,55,4.3,"['Italian', 'Seafood', 'Steakhouses']",/biz/pranzi-san-carlos-5,(546 reviews)
Belmont,Nina’s Cafe,56,4.9,"['Empanadas', 'Latin American', 'Breakfast & Brunch']",/biz/nina-s-cafe-foster-city,(22 reviews)
Belmont,Hunan Mifen San Mateo,57,4.0,['Noodles'],/biz/hunan-mifen-san-mateo-san-mateo,(11 reviews)
Belmont,William BBQ,58,4.4,"['Barbeque', 'Seafood', 'Hawaiian']",/biz/william-bbq-san-carlos-3,(64 reviews)
Belmont,MJ Sushi - Foster City,59,4.3,"['Sushi Bars', 'Japanese']",/biz/mj-sushi-foster-city-foster-city,(35 reviews)
Belmont,Thai Tamarind Restaurant,60,3.8,['Thai'],/biz/thai-tamarind-restaurant-belmont,(521 reviews)
Belmont,Blue Sky Café,61,4.3,['Chinese'],/biz/blue-sky-caf%C3%A9-belmont-3,(429 reviews)
Belmont,Tamari Authentic Georgian Cuisine,62,3.8,"['Georgian', 'Comfort Food']",/biz/tamari-authentic-georgian-cuisine-san-carlos,(189 reviews)
Belmont,Sapporo Rock-N-Roll Sushi Restaurant,63,4.6,"['Japanese', 'Sushi Bars']",/biz/sapporo-rock-n-roll-sushi-restaurant-san-mateo,(696 reviews)
Belmont,Mints & Honey,64,4.3,"['Venues & Event Spaces', 'Coffee & Tea', 'Breakfast & Brunch']",/biz/mints-and-honey-san-carlos-4,(835 reviews)
Belmont,Lorenzo’s Sandwich Shop,65,4.4,['Sandwiches'],/biz/lorenzos-sandwich-shop-belmont,(518 reviews)
Belmont,Lobster Chef,66,4.3,"['Cajun/Creole', 'Seafood']",/biz/lobster-chef-san-mateo,(81 reviews)
Belmont,Brothers Cafe,67,4.5,['Cafes'],/biz/brothers-cafe-san-mateo,(105 reviews)
Belmont,Kemuri Japanese Barú,68,4.0,"['Japanese', 'Bars', 'Asian Fusion']",/biz/kemuri-japanese-bar%C3%BA-redwood-city-3,(686 reviews)
Belmont,West Park Bistro,69,4.0,"['American (New)', 'Wineries', 'Venues & Event Spaces']",/biz/west-park-bistro-san-carlos-5,(394 reviews)
Belmont,Apple Fritter,70,4.2,"['Burgers', 'Breakfast & Brunch', 'Coffee & Tea']",/biz/apple-fritter-san-mateo,(1.6k reviews)
Belmont,Isarn Garden Thai Cuisine,71,4.2,"['Thai', 'Laotian', 'Noodles']",/biz/isarn-garden-thai-cuisine-san-carlos-2,(315 reviews)
Belmont,St James Gate Bar and Restaurant,72,3.6,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']",/biz/st-james-gate-bar-and-restaurant-belmont-2,(354 reviews)
Belmont,Scroll Bar Waterside Kitchen,73,2.8,"['American (New)', 'Seafood', 'Cocktail Bars']",/biz/scroll-bar-waterside-kitchen-redwood-city-3,(55 reviews)
Belmont,Eats Meets West Bowls,74,4.6,"['Indian', 'Salad', 'Asian Fusion']",/biz/eats-meets-west-bowls-belmont,(190 reviews)
Belmont,Ryoshin Sushi,75,4.2,"['Sushi Bars', 'Japanese']",/biz/ryoshin-sushi-belmont-3,(287 reviews)
Belmont,Emelina’s Peruvian Restaurant,76,4.0,"['Peruvian', 'Latin American', 'Seafood']",/biz/emelinas-peruvian-restaurant-san-carlos-2,(467 reviews)
Belmont,Tacos El Grullense C&D,77,3.3,['Mexican'],/biz/tacos-el-grullense-c-and-d-belmont,(61 reviews)
Belmont,Taurus Steakhouse,78,3.7,"['Steakhouses', 'Wine Bars', 'Lounges']",/biz/taurus-steakhouse-san-carlos,(208 reviews)
Belmont,Rustic House Oyster Bar and Grill- San Carlos,79,4.1,"['Seafood', 'Bars', 'American (Traditional)']",/biz/rustic-house-oyster-bar-and-grill-san-carlos-san-carlos,(1.2k reviews)
Belmont,Kaizen & Coffee,80,4.8,"['Coffee & Tea', 'Cafes']",/biz/kaizen-and-coffee-san-mateo-2,(152 reviews)
Belmont,La Ronda Restaurant,81,4.4,"['Peruvian', 'Seafood']",/biz/la-ronda-restaurant-san-mateo,(37 reviews)
Belmont,Gin Mon Restaurant,82,3.6,['Chinese'],/biz/gin-mon-restaurant-belmont,(299 reviews)
Belmont,I Dumpling,83,3.7,"['Chinese', 'Taiwanese', 'Seafood']",/biz/i-dumpling-redwood-city,(846 reviews)
Belmont,The BottleShop RWC,84,4.7,"['Wine Bars', 'American (Traditional)']",/biz/the-bottleshop-rwc-redwood-city-2,(93 reviews)
Belmont,Cafe Bliss,85,3.7,"['Breakfast & Brunch', 'American (Traditional)', 'Coffee & Tea']",/biz/cafe-bliss-belmont,(259 reviews)
Belmont,Chuan Chim Thai Cuisine,86,4.5,"['Thai', 'Noodles']",/biz/chuan-chim-thai-cuisine-foster-city,(188 reviews)
Belmont,Bizza,87,4.8,"['Vegan', 'Pizza', 'Burgers']",/biz/bizza-san-mateo,(54 reviews)
Belmont,Osteria at Domenico Winery,88,4.2,"['Italian', 'Wine Bars', 'Wine Tasting Room']",/biz/osteria-at-domenico-winery-san-carlos,(143 reviews)
Belmont,Coyote’s Mexican Cafe,89,3.3,['Mexican'],/biz/coyotes-mexican-cafe-belmont,(188 reviews)
Belmont,The Chinita Baker,90,4.0,"['Food Delivery Services', 'Caterers', 'Pop-Up Restaurants']",/biz/the-chinita-baker-san-mateo-4,(2 reviews)
